indic_ur;cities;TIME_PERIOD;OBS_VALUE;OBS_FLAG;Observation status (Flag) V2 structure;CONF_STATUS;Confidentiality status (flag)
CR1003I;AT;1997;9;;;;
CR1003I;AT;1998;9;;;;
CR1003I;AT001C;2001;24;;;;
CR1003I;AT001C;2004;19;;;;
CR1003I;AT002C;2001;35;;;;
CR1003I;AT002C;2004;34;;;;
CR1003I;AT003C;2001;23;;;;
CR1003I;AT003C;2004;17;;;;
CR1003I;AT003C;2008;17;;;;
CR1003I;AT004C;2001;25;;;;
CR1003I;AT004C;2004;25;;;;
CR1003I;AT004C;2008;25;;;;
CR1003I;AT005C;2001;33;;;;
CR1003I;AT005C;2004;32;;;;
CR1003I;AT005C;2008;31;;;;
CR1003I;BE;1991;9;;;;
CR1003I;BE;1992;9;;;;
CR1003I;BE;1993;10;;;;
CR1003I;BE;1994;10;;;;
CR1003I;BE;1995;10;;;;
CR1003I;BE;1996;10;;;;
CR1003I;BE;1997;10;;;;
CR1003I;BE;1998;11;;;;
CR1003I;BE;1999;11;;;;
CR1003I;BE;2000;10;;;;
CR1003I;BE;2001;11;;;;
CR1003I;BE;2002;11;;;;
CR1003I;BE001C;2002;17;;;;
CR1003I;BE001C;2004;15;;;;
CR1003I;BE001C;2008;15;;;;
CR1003I;BE001C;2011;13;;;;
CR1003I;BE001C;2021;;;;C;confidential
CR1003I;BE001C;2022;;;;C;confidential
CR1003I;BE001C;2023;;;;C;confidential
CR1003I;BE002C;2002;28;;;;
CR1003I;BE002C;2004;27;;;;
CR1003I;BE002C;2008;26;;;;
CR1003I;BE002C;2011;25;;;;
CR1003I;BE002C;2021;;;;C;confidential
CR1003I;BE002C;2022;;;;C;confidential
CR1003I;BE002C;2023;;;;C;confidential
CR1003I;BE003C;2002;22;;;;
CR1003I;BE003C;2004;20;;;;
CR1003I;BE003C;2008;19;;;;
CR1003I;BE003C;2011;19;;;;
CR1003I;BE003C;2021;;;;C;confidential
CR1003I;BE003C;2022;;;;C;confidential
CR1003I;BE003C;2023;;;;C;confidential
CR1003I;BE004C;2002;29;;;;
CR1003I;BE004C;2004;21;;;;
CR1003I;BE004C;2008;19;;;;
CR1003I;BE004C;2011;18;;;;
CR1003I;BE004C;2021;;;;C;confidential
CR1003I;BE004C;2022;;;;C;confidential
CR1003I;BE004C;2023;;;;C;confidential
CR1003I;BE005C;2002;23;;;;
CR1003I;BE005C;2004;28;;;;
CR1003I;BE005C;2008;25;;;;
CR1003I;BE005C;2011;21;;;;
CR1003I;BE005C;2021;;;;C;confidential
CR1003I;BE005C;2022;;;;C;confidential
CR1003I;BE005C;2023;;;;C;confidential
CR1003I;BE006C;2002;5;;;;
CR1003I;BE006C;2004;5;;;;
CR1003I;BE006C;2008;16;;;;
CR1003I;BE006C;2011;16;;;;
CR1003I;BE006C;2021;;;;C;confidential
CR1003I;BE006C;2022;;;;C;confidential
CR1003I;BE006C;2023;;;;C;confidential
CR1003I;BE007C;2004;47;;;;
CR1003I;BE007C;2008;45;;;;
CR1003I;BE007C;2011;40;;;;
CR1003I;BE007C;2021;;;;C;confidential
CR1003I;BE007C;2022;;;;C;confidential
CR1003I;BE007C;2023;;;;C;confidential
CR1003I;BE008C;2011;19;;;;
CR1003I;BE008C;2021;;;;C;confidential
CR1003I;BE008C;2022;;;;C;confidential
CR1003I;BE008C;2023;;;;C;confidential
CR1003I;BE009C;2011;43;;;;
CR1003I;BE009C;2021;;;;C;confidential
CR1003I;BE009C;2022;;;;C;confidential
CR1003I;BE009C;2023;;;;C;confidential
CR1003I;BE010C;2011;39;;;;
CR1003I;BE010C;2021;;;;C;confidential
CR1003I;BE010C;2022;;;;C;confidential
CR1003I;BE010C;2023;;;;C;confidential
CR1003I;BE011C;2011;38;;;;
CR1003I;BE011C;2021;;;;C;confidential
CR1003I;BE011C;2022;;;;C;confidential
CR1003I;BE011C;2023;;;;C;confidential
CR1003I;BE012C;2021;;;;C;confidential
CR1003I;BE012C;2022;;;;C;confidential
CR1003I;BE012C;2023;;;;C;confidential
CR1003I;BE013C;2021;;;;C;confidential
CR1003I;BE013C;2022;;;;C;confidential
CR1003I;BE013C;2023;;;;C;confidential
CR1003I;BE014C;2021;;;;C;confidential
CR1003I;BE014C;2022;;;;C;confidential
CR1003I;BE014C;2023;;;;C;confidential
CR1003I;BE015C;2021;;;;C;confidential
CR1003I;BE015C;2022;;;;C;confidential
CR1003I;BE015C;2023;;;;C;confidential
CR1003I;BG;1999;10;;;;
CR1003I;BG;2000;9;;;;
CR1003I;BG;2011;4;;;;
CR1003I;BG;2012;4;e;estimated;;
CR1003I;BG;2013;4;e;estimated;;
CR1003I;BG;2014;5;e;estimated;;
CR1003I;BG;2015;5;;;;
CR1003I;BG;2016;5;;;;
CR1003I;BG;2017;6;;;;
CR1003I;BG;2018;6;;;;
CR1003I;BG;2019;6;;;;
CR1003I;BG;2020;5;;;;
CR1003I;BG001C;2000;9;;;;
CR1003I;BG001C;2003;15;;;;
CR1003I;BG001C;2009;15;;;;
CR1003I;BG001C;2011;14;e;estimated;;
CR1003I;BG001C;2012;13;e;estimated;;
CR1003I;BG001C;2013;15;e;estimated;;
CR1003I;BG001C;2014;16;e;estimated;;
CR1003I;BG001C;2015;16;;;;
CR1003I;BG001C;2016;14;;;;
CR1003I;BG001C;2017;16;;;;
CR1003I;BG001C;2018;15;;;;
CR1003I;BG001C;2019;15;;;;
CR1003I;BG001C;2020;9;;;;
CR1003I;BG001C;2021;10;;;;
CR1003I;BG001C;2022;11;;;;
CR1003I;BG002C;2000;5;;;;
CR1003I;BG002C;2003;9;;;;
CR1003I;BG002C;2009;8;;;;
CR1003I;BG002C;2011;7;e;estimated;;
CR1003I;BG002C;2012;9;e;estimated;;
CR1003I;BG002C;2013;9;e;estimated;;
CR1003I;BG002C;2014;8;e;estimated;;
CR1003I;BG002C;2015;8;;;;
CR1003I;BG002C;2016;11;;;;
CR1003I;BG002C;2017;11;;;;
CR1003I;BG002C;2018;10;;;;
CR1003I;BG002C;2019;6;;;;
CR1003I;BG002C;2020;10;;;;
CR1003I;BG002C;2021;10;;;;
CR1003I;BG002C;2022;10;;;;
CR1003I;BG003C;2000;9;;;;
CR1003I;BG003C;2003;7;;;;
CR1003I;BG003C;2009;;;;C;confidential
CR1003I;BG003C;2011;11;e;estimated;;
CR1003I;BG003C;2012;10;e;estimated;;
CR1003I;BG003C;2013;10;e;estimated;;
CR1003I;BG003C;2014;10;e;estimated;;
CR1003I;BG003C;2015;12;;;;
CR1003I;BG003C;2016;13;;;;
CR1003I;BG003C;2017;13;;;;
CR1003I;BG003C;2018;13;;;;
CR1003I;BG003C;2019;20;;;;
CR1003I;BG003C;2020;20;;;;
CR1003I;BG003C;2021;20;;;;
CR1003I;BG003C;2022;18;;;;
CR1003I;BG004C;2000;14;;;;
CR1003I;BG004C;2003;8;;;;
CR1003I;BG004C;2009;;;;C;confidential
CR1003I;BG004C;2011;2;e;estimated;;
CR1003I;BG004C;2012;8;e;estimated;;
CR1003I;BG004C;2013;8;e;estimated;;
CR1003I;BG004C;2014;14;e;estimated;;
CR1003I;BG004C;2015;8;;;;
CR1003I;BG004C;2016;8;;;;
CR1003I;BG004C;2017;8;;;;
CR1003I;BG004C;2018;8;;;;
CR1003I;BG004C;2019;8;;;;
CR1003I;BG004C;2020;8;;;;
CR1003I;BG004C;2021;8;;;;
CR1003I;BG004C;2022;8;;;;
CR1003I;BG005C;2000;20;;;;
CR1003I;BG005C;2003;9;;;;
CR1003I;BG005C;2009;0;;;;
CR1003I;BG005C;2011;1;e;estimated;;
CR1003I;BG005C;2012;1;e;estimated;;
CR1003I;BG005C;2013;1;e;estimated;;
CR1003I;BG005C;2014;5;e;estimated;;
CR1003I;BG005C;2015;5;;;;
CR1003I;BG005C;2016;5;;;;
CR1003I;BG005C;2017;7;;;;
CR1003I;BG005C;2018;5;;;;
CR1003I;BG005C;2019;5;;;;
CR1003I;BG005C;2020;6;;;;
CR1003I;BG005C;2021;6;;;;
CR1003I;BG005C;2022;6;;;;
CR1003I;BG006C;2000;4;;;;
CR1003I;BG006C;2003;3;;;;
CR1003I;BG006C;2009;0;;;;
CR1003I;BG006C;2011;16;e;estimated;;
CR1003I;BG006C;2012;14;e;estimated;;
CR1003I;BG006C;2013;13;e;estimated;;
CR1003I;BG006C;2014;13;e;estimated;;
CR1003I;BG006C;2015;13;;;;
CR1003I;BG006C;2016;13;;;;
CR1003I;BG006C;2017;13;;;;
CR1003I;BG006C;2018;13;;;;
CR1003I;BG006C;2019;13;;;;
CR1003I;BG006C;2020;17;;;;
CR1003I;BG006C;2021;14;;;;
CR1003I;BG006C;2022;14;;;;
CR1003I;BG007C;2000;12;;;;
CR1003I;BG007C;2003;13;;;;
CR1003I;BG007C;2009;0;;;;
CR1003I;BG007C;2011;0;e;estimated;;
CR1003I;BG007C;2012;0;e;estimated;;
CR1003I;BG007C;2013;0;e;estimated;;
CR1003I;BG007C;2014;3;e;estimated;;
CR1003I;BG007C;2015;3;;;;
CR1003I;BG007C;2016;3;;;;
CR1003I;BG007C;2017;3;;;;
CR1003I;BG007C;2018;3;;;;
CR1003I;BG007C;2019;3;;;;
CR1003I;BG007C;2020;3;;;;
CR1003I;BG007C;2021;4;;;;
CR1003I;BG007C;2022;4;;;;
CR1003I;BG008C;2009;10;;;;
CR1003I;BG008C;2011;16;e;estimated;;
CR1003I;BG008C;2012;17;e;estimated;;
CR1003I;BG008C;2013;16;e;estimated;;
CR1003I;BG008C;2014;16;e;estimated;;
CR1003I;BG008C;2015;16;;;;
CR1003I;BG008C;2016;17;;;;
CR1003I;BG008C;2017;16;;;;
CR1003I;BG008C;2018;17;;;;
CR1003I;BG008C;2019;17;;;;
CR1003I;BG008C;2020;17;;;;
CR1003I;BG008C;2021;18;;;;
CR1003I;BG008C;2022;10;;;;
CR1003I;BG009C;2011;2;e;estimated;;
CR1003I;BG009C;2012;1;e;estimated;;
CR1003I;BG009C;2013;1;e;estimated;;
CR1003I;BG009C;2014;1;e;estimated;;
CR1003I;BG009C;2015;1;;;;
CR1003I;BG009C;2016;1;;;;
CR1003I;BG009C;2017;1;;;;
CR1003I;BG009C;2018;1;;;;
CR1003I;BG009C;2019;2;;;;
CR1003I;BG009C;2020;2;;;;
CR1003I;BG009C;2021;2;;;;
CR1003I;BG009C;2022;2;;;;
CR1003I;BG010C;2011;1;e;estimated;;
CR1003I;BG010C;2012;1;e;estimated;;
CR1003I;BG010C;2013;1;e;estimated;;
CR1003I;BG010C;2014;1;e;estimated;;
CR1003I;BG010C;2015;1;;;;
CR1003I;BG010C;2016;1;;;;
CR1003I;BG010C;2017;1;;;;
CR1003I;BG010C;2018;1;;;;
CR1003I;BG010C;2019;1;;;;
CR1003I;BG010C;2020;1;;;;
CR1003I;BG010C;2021;1;;;;
CR1003I;BG010C;2022;1;;;;
CR1003I;BG011C;2011;8;e;estimated;;
CR1003I;BG011C;2012;0;e;estimated;;
CR1003I;BG011C;2013;0;e;estimated;;
CR1003I;BG011C;2014;3;e;estimated;;
CR1003I;BG011C;2015;3;;;;
CR1003I;BG011C;2016;3;;;;
CR1003I;BG011C;2017;5;;;;
CR1003I;BG011C;2018;5;;;;
CR1003I;BG011C;2019;5;;;;
CR1003I;BG011C;2020;5;;;;
CR1003I;BG011C;2021;5;;;;
CR1003I;BG011C;2022;8;;;;
CR1003I;BG012C;2011;0;e;estimated;;
CR1003I;BG012C;2012;0;e;estimated;;
CR1003I;BG012C;2013;0;e;estimated;;
CR1003I;BG012C;2014;0;e;estimated;;
CR1003I;BG012C;2015;0;;;;
CR1003I;BG012C;2016;0;;;;
CR1003I;BG012C;2017;0;;;;
CR1003I;BG012C;2018;0;;;;
CR1003I;BG012C;2019;0;;;;
CR1003I;BG012C;2020;8;;;;
CR1003I;BG012C;2021;12;;;;
CR1003I;BG012C;2022;13;;;;
CR1003I;BG013C;2011;1;e;estimated;;
CR1003I;BG013C;2012;1;e;estimated;;
CR1003I;BG013C;2013;1;e;estimated;;
CR1003I;BG013C;2014;1;e;estimated;;
CR1003I;BG013C;2015;1;;;;
CR1003I;BG013C;2016;1;;;;
CR1003I;BG013C;2017;1;;;;
CR1003I;BG013C;2018;1;;;;
CR1003I;BG013C;2019;1;;;;
CR1003I;BG013C;2020;1;;;;
CR1003I;BG013C;2021;1;;;;
CR1003I;BG013C;2022;1;;;;
CR1003I;BG014C;2011;2;e;estimated;;
CR1003I;BG014C;2012;8;e;estimated;;
CR1003I;BG014C;2013;7;e;estimated;;
CR1003I;BG014C;2014;2;e;estimated;;
CR1003I;BG014C;2015;2;;;;
CR1003I;BG014C;2016;2;;;;
CR1003I;BG014C;2017;2;;;;
CR1003I;BG014C;2018;2;;;;
CR1003I;BG014C;2019;2;;;;
CR1003I;BG014C;2020;3;;;;
CR1003I;BG014C;2021;2;;;;
CR1003I;BG014C;2022;0;;;;
CR1003I;BG015C;2011;0;e;estimated;;
CR1003I;BG015C;2012;0;e;estimated;;
CR1003I;BG015C;2013;0;e;estimated;;
CR1003I;BG015C;2014;0;e;estimated;;
CR1003I;BG015C;2015;0;;;;
CR1003I;BG015C;2016;0;;;;
CR1003I;BG015C;2017;1;;;;
CR1003I;BG015C;2018;0;;;;
CR1003I;BG015C;2019;8;;;;
CR1003I;BG015C;2020;4;;;;
CR1003I;BG015C;2021;4;;;;
CR1003I;BG015C;2022;4;;;;
CR1003I;BG016C;2011;5;e;estimated;;
CR1003I;BG016C;2012;3;e;estimated;;
CR1003I;BG016C;2013;3;e;estimated;;
CR1003I;BG016C;2014;3;e;estimated;;
CR1003I;BG016C;2015;3;;;;
CR1003I;BG016C;2016;3;;;;
CR1003I;BG016C;2017;3;;;;
CR1003I;BG016C;2018;3;;;;
CR1003I;BG016C;2019;3;;;;
CR1003I;BG016C;2020;3;;;;
CR1003I;BG016C;2021;5;;;;
CR1003I;BG016C;2022;3;;;;
CR1003I;BG017C;2011;4;e;estimated;;
CR1003I;BG017C;2012;4;e;estimated;;
CR1003I;BG017C;2013;4;e;estimated;;
CR1003I;BG017C;2014;4;e;estimated;;
CR1003I;BG017C;2015;4;;;;
CR1003I;BG017C;2016;8;;;;
CR1003I;BG017C;2017;4;;;;
CR1003I;BG017C;2018;4;;;;
CR1003I;BG017C;2019;4;;;;
CR1003I;BG017C;2020;6;;;;
CR1003I;BG017C;2021;25;;;;
CR1003I;BG017C;2022;29;;;;
CR1003I;BG018C;2011;1;e;estimated;;
CR1003I;BG018C;2012;0;e;estimated;;
CR1003I;BG018C;2013;0;e;estimated;;
CR1003I;BG018C;2014;0;e;estimated;;
CR1003I;BG018C;2015;0;;;;
CR1003I;BG018C;2016;0;;;;
CR1003I;BG018C;2017;3;;;;
CR1003I;BG018C;2018;3;;;;
CR1003I;BG018C;2019;3;;;;
CR1003I;BG018C;2020;3;;;;
CR1003I;BG018C;2021;3;;;;
CR1003I;BG018C;2022;3;;;;
CR1003I;CH;2010;14;;;;
CR1003I;CH;2011;14;b;break in time series;;
CR1003I;CH;2012;13;;;;
CR1003I;CH;2013;13;;;;
CR1003I;CH;2014;13;;;;
CR1003I;CH001C;2011;35;;;;
CR1003I;CH001C;2012;35;;;;
CR1003I;CH001C;2013;34;;;;
CR1003I;CH001C;2014;34;;;;
CR1003I;CH001C;2015;34;;;;
CR1003I;CH001C;2016;33;;;;
CR1003I;CH001C;2017;31;;;;
CR1003I;CH001C;2018;37;;;;
CR1003I;CH001C;2019;26;;;;
CR1003I;CH001C;2020;26;;;;
CR1003I;CH001C;2021;24;;;;
CR1003I;CH002C;2011;23;;;;
CR1003I;CH002C;2012;22;;;;
CR1003I;CH002C;2013;22;;;;
CR1003I;CH002C;2014;21;;;;
CR1003I;CH002C;2015;21;;;;
CR1003I;CH002C;2016;20;;;;
CR1003I;CH002C;2017;20;;;;
CR1003I;CH002C;2018;20;;;;
CR1003I;CH002C;2019;19;;;;
CR1003I;CH002C;2020;19;;;;
CR1003I;CH002C;2021;18;;;;
CR1003I;CH003C;2011;20;;;;
CR1003I;CH003C;2012;18;;;;
CR1003I;CH003C;2013;17;;;;
CR1003I;CH003C;2014;21;;;;
CR1003I;CH003C;2015;21;;;;
CR1003I;CH003C;2016;21;;;;
CR1003I;CH003C;2017;18;;;;
CR1003I;CH003C;2018;18;;;;
CR1003I;CH003C;2019;16;;;;
CR1003I;CH003C;2020;16;;;;
CR1003I;CH003C;2021;15;;;;
CR1003I;CH004C;2011;16;;;;
CR1003I;CH004C;2012;16;;;;
CR1003I;CH004C;2013;16;;;;
CR1003I;CH004C;2014;16;;;;
CR1003I;CH004C;2015;14;;;;
CR1003I;CH004C;2016;14;;;;
CR1003I;CH004C;2017;14;;;;
CR1003I;CH004C;2018;13;;;;
CR1003I;CH004C;2019;13;;;;
CR1003I;CH004C;2020;12;;;;
CR1003I;CH004C;2021;16;;;;
CR1003I;CH005C;2011;25;;;;
CR1003I;CH005C;2012;25;;;;
CR1003I;CH005C;2013;24;;;;
CR1003I;CH005C;2014;24;;;;
CR1003I;CH005C;2015;24;;;;
CR1003I;CH005C;2016;23;;;;
CR1003I;CH005C;2017;23;;;;
CR1003I;CH005C;2018;25;;;;
CR1003I;CH005C;2019;25;;;;
CR1003I;CH005C;2020;21;;;;
CR1003I;CH005C;2021;21;;;;
CR1003I;CH006C;2011;33;;;;
CR1003I;CH006C;2012;33;;;;
CR1003I;CH006C;2013;31;;;;
CR1003I;CH006C;2014;28;;;;
CR1003I;CH006C;2015;28;;;;
CR1003I;CH006C;2016;28;;;;
CR1003I;CH006C;2017;25;;;;
CR1003I;CH006C;2018;25;;;;
CR1003I;CH006C;2019;26;;;;
CR1003I;CH006C;2020;23;;;;
CR1003I;CH006C;2021;24;;;;
CR1003I;CH007C;2000;21;;;;
CR1003I;CH007C;2011;26;;;;
CR1003I;CH007C;2012;25;;;;
CR1003I;CH007C;2013;25;;;;
CR1003I;CH007C;2014;25;;;;
CR1003I;CH007C;2015;25;;;;
CR1003I;CH007C;2016;25;;;;
CR1003I;CH007C;2017;25;;;;
CR1003I;CH007C;2018;24;;;;
CR1003I;CH007C;2019;24;;;;
CR1003I;CH007C;2020;24;;;;
CR1003I;CH007C;2021;23;;;;
CR1003I;CH008C;2011;26;;;;
CR1003I;CH008C;2012;26;;;;
CR1003I;CH008C;2013;25;;;;
CR1003I;CH008C;2014;24;;;;
CR1003I;CH008C;2015;24;;;;
CR1003I;CH008C;2016;24;;;;
CR1003I;CH008C;2017;18;;;;
CR1003I;CH008C;2018;18;;;;
CR1003I;CH008C;2019;17;;;;
CR1003I;CH008C;2020;17;;;;
CR1003I;CH008C;2021;17;;;;
CR1003I;CH009C;2000;48;;;;
CR1003I;CH009C;2011;31;;;;
CR1003I;CH009C;2012;30;;;;
CR1003I;CH009C;2013;30;;;;
CR1003I;CH009C;2014;26;;;;
CR1003I;CH009C;2015;25;;;;
CR1003I;CH009C;2016;25;;;;
CR1003I;CH009C;2017;23;;;;
CR1003I;CH009C;2018;23;;;;
CR1003I;CH009C;2019;14;;;;
CR1003I;CH009C;2020;14;;;;
CR1003I;CH009C;2021;14;;;;
CR1003I;CH010C;2000;53;;;;
CR1003I;CH010C;2011;44;b;break in time series;;
CR1003I;CH010C;2012;44;;;;
CR1003I;CH010C;2013;43;;;;
CR1003I;CH010C;2014;43;;;;
CR1003I;CY001C;2002;19;;;;
CR1003I;CZ;2001;19;;;;
CR1003I;CZ001C;2003;21;;;;
CR1003I;CZ001C;2011;16;;;;
CR1003I;CZ002C;2003;10;;;;
CR1003I;CZ002C;2011;10;;;;
CR1003I;CZ003C;2001;9;;;;
CR1003I;CZ003C;2011;11;;;;
CR1003I;CZ004C;2003;8;;;;
CR1003I;CZ004C;2011;20;;;;
CR1003I;CZ005C;2003;18;;;;
CR1003I;CZ005C;2011;8;;;;
CR1003I;CZ006C;2011;11;;;;
CR1003I;CZ007C;2011;23;;;;
CR1003I;CZ008C;2011;15;;;;
CR1003I;CZ009C;2011;18;;;;
CR1003I;CZ010C;2011;21;;;;
CR1003I;CZ011C;2011;15;;;;
CR1003I;CZ012C;2011;4;;;;
CR1003I;CZ013C;2011;9;;;;
CR1003I;CZ014C;2011;12;;;;
CR1003I;CZ015C;2011;3;;;;
CR1003I;CZ016C;2011;5;;;;
CR1003I;CZ017C;2011;7;;;;
CR1003I;CZ018C;2011;8;;;;
CR1003I;DE;1996;9;;;;
CR1003I;DE;1997;10;;;;
CR1003I;DE;1998;10;;;;
CR1003I;DE;1999;10;;;;
CR1003I;DE;2000;11;;;;
CR1003I;DE;2001;11;;;;
CR1003I;DE;2002;11;;;;
CR1003I;DE001C;2001;18;;;;
CR1003I;DE001C;2004;17;;;;
CR1003I;DE001C;2005;16;;;;
CR1003I;DE001C;2006;16;;;;
CR1003I;DE001C;2007;16;;;;
CR1003I;DE001C;2008;16;;;;
CR1003I;DE001C;2009;16;;;;
CR1003I;DE001C;2010;15;;;;
CR1003I;DE001C;2011;14;;;;
CR1003I;DE001C;2012;15;;;;
CR1003I;DE001C;2013;15;;;;
CR1003I;DE001C;2017;15;;;;
CR1003I;DE001C;2018;14;;;;
CR1003I;DE001C;2019;13;;;;
CR1003I;DE001C;2020;13;;;;
CR1003I;DE001C;2021;13;;;;
CR1003I;DE001C;2022;12;;;;
CR1003I;DE002C;2001;15;;;;
CR1003I;DE002C;2004;14;;;;
CR1003I;DE002C;2005;14;;;;
CR1003I;DE002C;2006;12;;;;
CR1003I;DE002C;2007;12;;;;
CR1003I;DE002C;2008;11;;;;
CR1003I;DE002C;2009;10;;;;
CR1003I;DE002C;2010;11;;;;
CR1003I;DE002C;2011;11;;;;
CR1003I;DE002C;2012;11;;;;
CR1003I;DE002C;2013;11;;;;
CR1003I;DE002C;2017;10;;;;
CR1003I;DE002C;2018;10;;;;
CR1003I;DE002C;2019;10;;;;
CR1003I;DE002C;2020;11;;;;
CR1003I;DE002C;2021;10;;;;
CR1003I;DE002C;2022;10;;;;
CR1003I;DE003C;2001;11;;;;
CR1003I;DE003C;2004;13;;;;
CR1003I;DE003C;2005;14;;;;
CR1003I;DE003C;2006;13;;;;
CR1003I;DE003C;2007;12;;;;
CR1003I;DE003C;2008;12;;;;
CR1003I;DE003C;2009;12;;;;
CR1003I;DE003C;2010;12;;;;
CR1003I;DE003C;2011;11;;;;
CR1003I;DE003C;2012;11;;;;
CR1003I;DE003C;2013;10;;;;
CR1003I;DE003C;2017;10;;;;
CR1003I;DE003C;2018;10;;;;
CR1003I;DE003C;2019;9;;;;
CR1003I;DE003C;2020;9;;;;
CR1003I;DE003C;2021;9;;;;
CR1003I;DE003C;2022;9;;;;
CR1003I;DE004C;2001;15;;;;
CR1003I;DE004C;2004;12;;;;
CR1003I;DE004C;2005;13;;;;
CR1003I;DE004C;2006;11;;;;
CR1003I;DE004C;2007;11;;;;
CR1003I;DE004C;2008;11;;;;
CR1003I;DE004C;2009;11;;;;
CR1003I;DE004C;2010;9;;;;
CR1003I;DE004C;2011;9;;;;
CR1003I;DE004C;2012;9;;;;
CR1003I;DE004C;2013;9;;;;
CR1003I;DE004C;2017;10;;;;
CR1003I;DE004C;2018;10;;;;
CR1003I;DE004C;2019;10;;;;
CR1003I;DE004C;2020;10;;;;
CR1003I;DE004C;2021;10;;;;
CR1003I;DE004C;2022;9;;;;
CR1003I;DE005C;2001;20;;;;
CR1003I;DE005C;2004;15;;;;
CR1003I;DE005C;2005;16;;;;
CR1003I;DE005C;2006;15;;;;
CR1003I;DE005C;2007;15;;;;
CR1003I;DE005C;2008;16;;;;
CR1003I;DE005C;2009;16;;;;
CR1003I;DE005C;2010;14;;;;
CR1003I;DE005C;2011;14;;;;
CR1003I;DE005C;2012;13;;;;
CR1003I;DE005C;2013;13;;;;
CR1003I;DE005C;2017;12;;;;
CR1003I;DE005C;2018;12;;;;
CR1003I;DE005C;2019;12;;;;
CR1003I;DE005C;2020;12;;;;
CR1003I;DE005C;2021;12;;;;
CR1003I;DE005C;2022;11;;;;
CR1003I;DE006C;2001;15;;;;
CR1003I;DE006C;2004;15;;;;
CR1003I;DE006C;2005;16;;;;
CR1003I;DE006C;2006;15;;;;
CR1003I;DE006C;2007;15;;;;
CR1003I;DE006C;2008;17;;;;
CR1003I;DE006C;2009;16;;;;
CR1003I;DE006C;2010;16;;;;
CR1003I;DE006C;2011;16;;;;
CR1003I;DE006C;2012;16;;;;
CR1003I;DE006C;2013;16;;;;
CR1003I;DE006C;2017;16;;;;
CR1003I;DE006C;2018;16;;;;
CR1003I;DE006C;2019;16;;;;
CR1003I;DE006C;2020;16;;;;
CR1003I;DE006C;2021;16;;;;
CR1003I;DE006C;2022;16;;;;
CR1003I;DE007C;2001;22;;;;
CR1003I;DE007C;2004;21;;;;
CR1003I;DE007C;2005;21;;;;
CR1003I;DE007C;2006;21;;;;
CR1003I;DE007C;2007;19;;;;
CR1003I;DE007C;2008;19;;;;
CR1003I;DE007C;2009;19;;;;
CR1003I;DE007C;2010;19;;;;
CR1003I;DE007C;2011;19;;;;
CR1003I;DE007C;2012;19;;;;
CR1003I;DE007C;2013;19;;;;
CR1003I;DE007C;2017;18;;;;
CR1003I;DE007C;2018;18;;;;
CR1003I;DE007C;2019;18;;;;
CR1003I;DE007C;2020;10;;;;
CR1003I;DE007C;2021;10;;;;
CR1003I;DE007C;2022;9;;;;
CR1003I;DE008C;2001;16;e;estimated;;
CR1003I;DE008C;2004;15;;;;
CR1003I;DE008C;2005;15;;;;
CR1003I;DE008C;2006;14;;;;
CR1003I;DE008C;2007;14;;;;
CR1003I;DE008C;2008;24;;;;
CR1003I;DE008C;2009;21;;;;
CR1003I;DE008C;2010;14;;;;
CR1003I;DE008C;2011;14;;;;
CR1003I;DE008C;2012;14;;;;
CR1003I;DE008C;2013;14;;;;
CR1003I;DE008C;2017;13;;;;
CR1003I;DE008C;2018;12;;;;
CR1003I;DE008C;2019;12;;;;
CR1003I;DE008C;2020;11;;;;
CR1003I;DE008C;2021;11;;;;
CR1003I;DE008C;2022;10;;;;
CR1003I;DE009C;2001;25;e;estimated;;
CR1003I;DE009C;2004;22;;;;
CR1003I;DE009C;2005;22;;;;
CR1003I;DE009C;2006;22;;;;
CR1003I;DE009C;2007;21;;;;
CR1003I;DE009C;2008;15;;;;
CR1003I;DE009C;2009;14;;;;
CR1003I;DE009C;2010;21;;;;
CR1003I;DE009C;2011;20;;;;
CR1003I;DE009C;2012;21;;;;
CR1003I;DE009C;2013;20;;;;
CR1003I;DE009C;2017;20;;;;
CR1003I;DE009C;2018;19;;;;
CR1003I;DE009C;2019;19;;;;
CR1003I;DE009C;2020;19;;;;
CR1003I;DE009C;2021;19;;;;
CR1003I;DE009C;2022;18;;;;
CR1003I;DE010C;2001;9;;;;
CR1003I;DE010C;2004;8;;;;
CR1003I;DE010C;2005;8;;;;
CR1003I;DE010C;2006;8;;;;
CR1003I;DE010C;2007;8;;;;
CR1003I;DE010C;2008;8;;;;
CR1003I;DE010C;2009;8;;;;
CR1003I;DE010C;2010;8;;;;
CR1003I;DE010C;2011;9;;;;
CR1003I;DE010C;2012;9;;;;
CR1003I;DE010C;2013;9;;;;
CR1003I;DE010C;2017;9;;;;
CR1003I;DE010C;2018;8;;;;
CR1003I;DE010C;2019;8;;;;
CR1003I;DE010C;2020;10;;;;
CR1003I;DE010C;2021;10;;;;
CR1003I;DE010C;2022;10;;;;
CR1003I;DE011C;2001;17;;;;
CR1003I;DE011C;2004;16;;;;
CR1003I;DE011C;2005;17;;;;
CR1003I;DE011C;2006;17;;;;
CR1003I;DE011C;2007;16;;;;
CR1003I;DE011C;2008;16;;;;
CR1003I;DE011C;2009;16;;;;
CR1003I;DE011C;2010;16;;;;
CR1003I;DE011C;2011;16;;;;
CR1003I;DE011C;2012;16;;;;
