indic_ur;cities;TIME_PERIOD;OBS_VALUE;OBS_FLAG;Observation status (Flag) V2 structure;CONF_STATUS;Confidentiality status (flag)
TT1003V;AT001C;1991;41.44;;;;
TT1003V;AT001C;2001;41.05;;;;
TT1003V;AT002C;1991;55.68;;;;
TT1003V;AT002C;2001;61.04;;;;
TT1003V;AT003C;1991;55.59;;;;
TT1003V;AT003C;2001;64.87;;;;
TT1003V;BE;1991;63.09;;;;
TT1003V;BE;2008;77.78;;;;
TT1003V;BE;2011;67.00;;;;
TT1003V;BE001C;1991;53.45;;;;
TT1003V;BE001C;2008;47.46;;;;
TT1003V;BE001C;2011;48.50;;;;
TT1003V;BE002C;1991;54.65;;;;
TT1003V;BE002C;2008;56.25;;;;
TT1003V;BE003C;1991;56.23;;;;
TT1003V;BE003C;2008;64.97;;;;
TT1003V;BE004C;1991;66.98;;;;
TT1003V;BE004C;2008;86.14;;;;
TT1003V;BE005C;1991;62.57;;;;
TT1003V;BE005C;2008;82.86;;;;
TT1003V;BE005C;2011;81.54;;;;
TT1003V;BE006C;1991;52.54;;;;
TT1003V;BE006C;2008;62.63;;;;
TT1003V;BE006C;2011;59.42;;;;
TT1003V;BE007C;2008;73.45;;;;
TT1003V;BE007C;2011;75.82;;;;
TT1003V;BE008C;2011;60.46;;;;
TT1003V;BE009C;2011;80.50;;;;
TT1003V;BE010C;2011;72.86;;;;
TT1003V;BE011C;2011;61.27;;;;
TT1003V;BG;2011;27.36;e;estimated;;
TT1003V;BG001C;2008;27.00;;;;
TT1003V;BG001C;2011;26.00;e;estimated;;
TT1003V;BG002C;2008;24.00;;;;
TT1003V;BG002C;2011;24.00;e;estimated;;
TT1003V;BG003C;2008;23.00;;;;
TT1003V;BG003C;2011;27.00;e;estimated;;
TT1003V;BG004C;2008;21.00;;;;
TT1003V;BG004C;2011;21.00;e;estimated;;
TT1003V;BG005C;2008;23.00;;;;
TT1003V;BG005C;2011;22.00;e;estimated;;
TT1003V;BG006C;2008;22.00;;;;
TT1003V;BG006C;2011;22.00;e;estimated;;
TT1003V;BG007C;2008;25.00;;;;
TT1003V;BG007C;2011;26.00;e;estimated;;
TT1003V;BG008C;2008;26.00;;;;
TT1003V;BG008C;2011;26.00;e;estimated;;
TT1003V;BG009C;2011;26.00;e;estimated;;
TT1003V;BG010C;2011;21.00;e;estimated;;
TT1003V;BG011C;2011;22.00;e;estimated;;
TT1003V;BG012C;2011;31.00;e;estimated;;
TT1003V;BG013C;2011;22.00;e;estimated;;
TT1003V;BG014C;2011;19.00;e;estimated;;
TT1003V;BG015C;2011;23.00;e;estimated;;
TT1003V;BG016C;2011;26.00;e;estimated;;
TT1003V;BG017C;2011;20.00;e;estimated;;
TT1003V;BG018C;2011;24.00;e;estimated;;
TT1003V;CH;1990;47.92;;;;
TT1003V;CH;2000;53.93;;;;
TT1003V;CH001C;2013;31.60;e;estimated;;
TT1003V;CH001C;2014;33.56;e;estimated;;
TT1003V;CH001C;2016;32.00;e;estimated;;
TT1003V;CH001C;2017;31.53;;;;
TT1003V;CH001C;2018;30.58;;;;
TT1003V;CH001C;2019;30.19;;;;
TT1003V;CH001C;2020;29.04;;;;
TT1003V;CH001C;2021;31.84;;;;
TT1003V;CH002C;2013;33.90;e;estimated;;
TT1003V;CH002C;2014;33.34;e;estimated;;
TT1003V;CH002C;2016;32.00;e;estimated;;
TT1003V;CH002C;2017;30.83;;;;
TT1003V;CH002C;2018;30.60;;;;
TT1003V;CH002C;2019;28.79;;;;
TT1003V;CH002C;2020;27.76;;;;
TT1003V;CH002C;2021;30.15;;;;
TT1003V;CH003C;2013;31.20;e;estimated;;
TT1003V;CH003C;2014;30.66;e;estimated;;
TT1003V;CH003C;2016;28.00;e;estimated;;
TT1003V;CH003C;2017;28.20;;;;
TT1003V;CH003C;2018;27.30;;;;
TT1003V;CH003C;2019;25.60;;;;
TT1003V;CH003C;2020;23.87;;;;
TT1003V;CH003C;2021;26.11;;;;
TT1003V;CH004C;2013;31.80;e;estimated;;
TT1003V;CH004C;2014;31.30;e;estimated;;
TT1003V;CH004C;2016;30.00;e;estimated;;
TT1003V;CH004C;2017;27.95;;;;
TT1003V;CH004C;2018;28.35;;;;
TT1003V;CH004C;2019;27.70;;;;
TT1003V;CH004C;2020;27.19;;;;
TT1003V;CH004C;2021;28.95;;;;
TT1003V;CH005C;2013;45.70;e;estimated;;
TT1003V;CH005C;2014;45.40;e;estimated;;
TT1003V;CH005C;2016;45.00;e;estimated;;
TT1003V;CH005C;2017;45.98;;;;
TT1003V;CH005C;2018;43.25;;;;
TT1003V;CH005C;2019;42.39;;;;
TT1003V;CH005C;2020;40.93;;;;
TT1003V;CH005C;2021;42.09;;;;
TT1003V;CH006C;2013;44.50;e;estimated;;
TT1003V;CH006C;2014;43.96;e;estimated;;
TT1003V;CH006C;2016;45.00;e;estimated;;
TT1003V;CH006C;2017;44.36;;;;
TT1003V;CH006C;2018;45.40;;;;
TT1003V;CH006C;2019;42.59;;;;
TT1003V;CH006C;2020;42.45;;;;
TT1003V;CH006C;2021;44.48;;;;
TT1003V;CH007C;1990;35.60;;;;
TT1003V;CH007C;2000;37.65;;;;
TT1003V;CH007C;2012;38.88;e;estimated;;
TT1003V;CH007C;2013;37.40;e;estimated;;
TT1003V;CH007C;2014;37.46;e;estimated;;
TT1003V;CH007C;2016;38.00;e;estimated;;
TT1003V;CH007C;2017;41.95;;;;
TT1003V;CH007C;2018;40.82;;;;
TT1003V;CH007C;2019;38.67;;;;
TT1003V;CH007C;2020;38.59;;;;
TT1003V;CH007C;2021;39.54;;;;
TT1003V;CH008C;2013;59.20;e;estimated;;
TT1003V;CH008C;2014;59.15;e;estimated;;
TT1003V;CH008C;2016;58.00;e;estimated;;
TT1003V;CH008C;2017;56.35;;;;
TT1003V;CH008C;2018;53.51;;;;
TT1003V;CH008C;2019;52.54;;;;
TT1003V;CH008C;2020;51.57;;;;
TT1003V;CH008C;2021;53.28;;;;
TT1003V;CH009C;1990;29.52;;;;
TT1003V;CH009C;2000;35.14;;;;
TT1003V;CH009C;2012;45.23;e;estimated;;
TT1003V;CH009C;2013;43.00;e;estimated;;
TT1003V;CH009C;2014;45.75;e;estimated;;
TT1003V;CH009C;2015;46.43;;;;
TT1003V;CH009C;2016;44.00;e;estimated;;
TT1003V;CH009C;2017;44.72;;;;
TT1003V;CH009C;2018;42.89;;;;
TT1003V;CH009C;2019;44.60;;;;
TT1003V;CH009C;2020;41.81;;;;
TT1003V;CH009C;2021;45.27;;;;
TT1003V;CH010C;1990;35.42;;;;
TT1003V;CH010C;2000;40.60;;;;
TT1003V;CH010C;2012;45.33;e;estimated;;
TT1003V;CH010C;2013;43.80;e;estimated;;
TT1003V;CH010C;2014;46.64;e;estimated;;
TT1003V;CY;2007;91.40;;;;
TT1003V;CY001C;1991;76.00;;;;
TT1003V;CY001C;1996;77.00;;;;
TT1003V;CY001C;2001;85.00;;;;
TT1003V;CY001C;2002;82.00;;;;
TT1003V;CY001C;2003;82.00;;;;
TT1003V;CZ;2001;23.08;;;;
TT1003V;CZ001C;2001;27.00;;;;
TT1003V;CZ002C;2001;24.90;;;;
TT1003V;CZ003C;2001;22.40;;;;
TT1003V;CZ004C;2001;31.20;;;;
TT1003V;CZ005C;2001;27.80;;;;
TT1003V;DE;2000;66.60;;;;
TT1003V;DE;2001;67.00;e;estimated;;
TT1003V;DE;2004;68.10;e;estimated;;
TT1003V;DE;2005;65.00;;;;
TT1003V;DE;2006;65.00;;;;
TT1003V;DE;2007;65.00;;;;
TT1003V;DE;2008;65.00;;;;
TT1003V;DE;2009;65.00;;;;
TT1003V;DE;2012;67.00;e;estimated;;
TT1003V;DE001C;1991;39.00;;;;
TT1003V;DE001C;1996;46.80;e;estimated;;
TT1003V;DE001C;2000;47.00;;;;
TT1003V;DE001C;2001;46.70;e;estimated;;
TT1003V;DE001C;2004;44.30;e;estimated;;
TT1003V;DE001C;2005;37.60;e;estimated;;
TT1003V;DE001C;2006;37.60;e;estimated;;
TT1003V;DE001C;2007;37.60;e;estimated;;
TT1003V;DE001C;2008;37.60;e;estimated;;
TT1003V;DE001C;2009;37.60;e;estimated;;
TT1003V;DE001C;2012;38.20;e;estimated;;
TT1003V;DE001C;2016;37.70;e;estimated;;
TT1003V;DE002C;1991;49.60;;;;
TT1003V;DE002C;1996;50.90;e;estimated;;
TT1003V;DE002C;2000;51.00;;;;
TT1003V;DE002C;2001;50.90;e;estimated;;
TT1003V;DE002C;2004;50.80;e;estimated;;
TT1003V;DE002C;2005;43.70;e;estimated;;
TT1003V;DE002C;2006;43.70;e;estimated;;
TT1003V;DE002C;2007;43.70;e;estimated;;
TT1003V;DE002C;2008;43.70;e;estimated;;
TT1003V;DE002C;2009;43.70;e;estimated;;
TT1003V;DE002C;2012;43.30;e;estimated;;
TT1003V;DE002C;2016;41.10;e;estimated;;
TT1003V;DE003C;1991;39.90;;;;
TT1003V;DE003C;1996;40.80;e;estimated;;
TT1003V;DE003C;2000;44.00;;;;
TT1003V;DE003C;2001;43.60;e;estimated;;
TT1003V;DE003C;2004;41.00;e;estimated;;
TT1003V;DE003C;2005;37.00;e;estimated;;
TT1003V;DE003C;2006;37.00;e;estimated;;
TT1003V;DE003C;2007;36.90;e;estimated;;
TT1003V;DE003C;2008;36.90;e;estimated;;
TT1003V;DE003C;2009;36.90;e;estimated;;
TT1003V;DE003C;2012;35.80;e;estimated;;
TT1003V;DE003C;2016;35.40;e;estimated;;
TT1003V;DE004C;1991;55.90;;;;
TT1003V;DE004C;1996;58.50;e;estimated;;
TT1003V;DE004C;2000;55.00;;;;
TT1003V;DE004C;2001;54.20;e;estimated;;
TT1003V;DE004C;2004;55.20;e;estimated;;
TT1003V;DE004C;2005;49.00;e;estimated;;
TT1003V;DE004C;2006;49.00;e;estimated;;
TT1003V;DE004C;2007;49.00;e;estimated;;
TT1003V;DE004C;2008;49.00;e;estimated;;
TT1003V;DE004C;2009;49.00;e;estimated;;
TT1003V;DE004C;2012;47.90;e;estimated;;
TT1003V;DE004C;2016;46.80;e;estimated;;
TT1003V;DE005C;1991;41.40;;;;
TT1003V;DE005C;1996;45.80;e;estimated;;
TT1003V;DE005C;2000;46.00;;;;
TT1003V;DE005C;2001;45.30;e;estimated;;
TT1003V;DE005C;2004;42.70;e;estimated;;
TT1003V;DE005C;2005;39.80;e;estimated;;
TT1003V;DE005C;2006;39.70;e;estimated;;
TT1003V;DE005C;2007;39.70;e;estimated;;
TT1003V;DE005C;2008;39.70;e;estimated;;
TT1003V;DE005C;2009;39.70;e;estimated;;
TT1003V;DE005C;2012;39.70;e;estimated;;
TT1003V;DE005C;2016;39.30;e;estimated;;
TT1003V;DE006C;1991;61.50;;;;
TT1003V;DE006C;1996;64.50;e;estimated;;
TT1003V;DE006C;2000;68.00;;;;
TT1003V;DE006C;2001;68.40;e;estimated;;
TT1003V;DE006C;2004;68.20;e;estimated;;
TT1003V;DE006C;2005;64.30;e;estimated;;
TT1003V;DE006C;2006;64.20;e;estimated;;
TT1003V;DE006C;2007;64.20;e;estimated;;
TT1003V;DE006C;2008;64.20;e;estimated;;
TT1003V;DE006C;2009;64.20;e;estimated;;
TT1003V;DE006C;2012;67.50;e;estimated;;
TT1003V;DE006C;2016;67.90;e;estimated;;
TT1003V;DE007C;2001;51.20;e;estimated;;
TT1003V;DE007C;2004;50.70;e;estimated;;
TT1003V;DE007C;2005;46.30;e;estimated;;
TT1003V;DE007C;2006;46.30;e;estimated;;
TT1003V;DE007C;2007;46.30;e;estimated;;
TT1003V;DE007C;2008;46.30;e;estimated;;
TT1003V;DE007C;2009;46.20;e;estimated;;
TT1003V;DE007C;2012;47.40;e;estimated;;
TT1003V;DE007C;2016;45.30;e;estimated;;
TT1003V;DE008C;1991;42.50;;;;
TT1003V;DE008C;1996;56.40;e;estimated;;
TT1003V;DE008C;2000;60.00;;;;
TT1003V;DE008C;2001;59.30;e;estimated;;
TT1003V;DE008C;2004;57.70;e;estimated;;
TT1003V;DE008C;2005;49.20;e;estimated;;
TT1003V;DE008C;2006;49.30;e;estimated;;
TT1003V;DE008C;2007;49.40;e;estimated;;
TT1003V;DE008C;2008;49.50;e;estimated;;
TT1003V;DE008C;2009;49.50;e;estimated;;
TT1003V;DE008C;2012;51.10;e;estimated;;
TT1003V;DE008C;2016;50.60;e;estimated;;
TT1003V;DE009C;1991;42.70;;;;
TT1003V;DE009C;1996;56.30;e;estimated;;
TT1003V;DE009C;2000;59.00;;;;
TT1003V;DE009C;2001;58.50;e;estimated;;
TT1003V;DE009C;2004;54.50;e;estimated;;
TT1003V;DE009C;2005;47.40;e;estimated;;
TT1003V;DE009C;2006;47.50;e;estimated;;
TT1003V;DE009C;2007;47.60;e;estimated;;
TT1003V;DE009C;2008;47.70;e;estimated;;
TT1003V;DE009C;2009;47.70;e;estimated;;
TT1003V;DE009C;2012;50.10;e;estimated;;
TT1003V;DE009C;2016;50.00;e;estimated;;
TT1003V;DE010C;1991;66.20;;;;
TT1003V;DE010C;1996;65.80;e;estimated;;
TT1003V;DE010C;2000;67.00;;;;
TT1003V;DE010C;2001;66.10;e;estimated;;
TT1003V;DE010C;2004;66.00;e;estimated;;
TT1003V;DE010C;2005;62.70;e;estimated;;
TT1003V;DE010C;2006;62.70;e;estimated;;
TT1003V;DE010C;2007;62.60;e;estimated;;
TT1003V;DE010C;2008;62.60;e;estimated;;
TT1003V;DE010C;2009;62.60;e;estimated;;
TT1003V;DE010C;2012;65.00;e;estimated;;
TT1003V;DE010C;2016;65.50;e;estimated;;
TT1003V;DE011C;1991;48.80;;;;
TT1003V;DE011C;1996;49.40;e;estimated;;
TT1003V;DE011C;2000;53.00;;;;
TT1003V;DE011C;2001;52.60;e;estimated;;
TT1003V;DE011C;2004;51.50;e;estimated;;
TT1003V;DE011C;2005;46.30;e;estimated;;
TT1003V;DE011C;2006;46.30;e;estimated;;
TT1003V;DE011C;2007;46.20;e;estimated;;
TT1003V;DE011C;2008;46.20;e;estimated;;
TT1003V;DE011C;2009;46.20;e;estimated;;
TT1003V;DE011C;2012;47.80;e;estimated;;
TT1003V;DE011C;2016;49.00;e;estimated;;
TT1003V;DE012C;1991;49.60;;;;
TT1003V;DE012C;1996;51.50;e;estimated;;
TT1003V;DE012C;2000;51.00;;;;
TT1003V;DE012C;2001;50.30;e;estimated;;
TT1003V;DE012C;2004;49.10;e;estimated;;
TT1003V;DE012C;2005;45.20;e;estimated;;
TT1003V;DE012C;2006;45.20;e;estimated;;
TT1003V;DE012C;2007;45.20;e;estimated;;
TT1003V;DE012C;2008;45.20;e;estimated;;
TT1003V;DE012C;2009;45.20;e;estimated;;
TT1003V;DE012C;2012;45.30;e;estimated;;
TT1003V;DE012C;2016;47.00;e;estimated;;
TT1003V;DE013C;1991;48.10;;;;
TT1003V;DE013C;1996;49.20;e;estimated;;
TT1003V;DE013C;2000;50.00;;;;
TT1003V;DE013C;2001;48.80;e;estimated;;
TT1003V;DE013C;2004;48.40;e;estimated;;
TT1003V;DE013C;2005;41.60;e;estimated;;
TT1003V;DE013C;2006;41.60;e;estimated;;
TT1003V;DE013C;2007;41.60;e;estimated;;
TT1003V;DE013C;2008;41.60;e;estimated;;
TT1003V;DE013C;2009;41.60;e;estimated;;
TT1003V;DE013C;2012;40.10;e;estimated;;
TT1003V;DE013C;2016;40.40;e;estimated;;
TT1003V;DE014C;1991;52.80;;;;
TT1003V;DE014C;1996;54.20;e;estimated;;
TT1003V;DE014C;2000;55.00;;;;
TT1003V;DE014C;2001;54.30;e;estimated;;
TT1003V;DE014C;2004;51.10;e;estimated;;
TT1003V;DE014C;2005;49.60;e;estimated;;
TT1003V;DE014C;2006;49.60;e;estimated;;
TT1003V;DE014C;2007;49.50;e;estimated;;
TT1003V;DE014C;2008;49.50;e;estimated;;
TT1003V;DE014C;2009;49.50;e;estimated;;
TT1003V;DE014C;2012;50.90;e;estimated;;
TT1003V;DE014C;2016;52.20;e;estimated;;
TT1003V;DE015C;1991;68.90;;;;
TT1003V;DE015C;1996;69.10;e;estimated;;
TT1003V;DE015C;2000;70.00;;;;
TT1003V;DE015C;2001;69.30;e;estimated;;
TT1003V;DE015C;2004;70.00;e;estimated;;
TT1003V;DE015C;2005;61.40;e;estimated;;
TT1003V;DE015C;2006;61.40;e;estimated;;
TT1003V;DE015C;2007;61.30;e;estimated;;
TT1003V;DE015C;2008;61.30;e;estimated;;
TT1003V;DE015C;2009;61.30;e;estimated;;
TT1003V;DE015C;2012;65.50;e;estimated;;
TT1003V;DE015C;2016;68.10;e;estimated;;
TT1003V;DE016C;1991;69.90;;;;
TT1003V;DE016C;1996;67.60;e;estimated;;
TT1003V;DE016C;2000;68.00;;;;
TT1003V;DE016C;2001;67.40;e;estimated;;
TT1003V;DE016C;2004;64.00;e;estimated;;
TT1003V;DE016C;2005;59.60;e;estimated;;
TT1003V;DE016C;2006;59.60;e;estimated;;
TT1003V;DE016C;2007;59.50;e;estimated;;
TT1003V;DE016C;2008;59.50;e;estimated;;
TT1003V;DE016C;2009;59.50;e;estimated;;
TT1003V;DE016C;2012;63.50;e;estimated;;
TT1003V;DE016C;2016;65.00;e;estimated;;
TT1003V;DE017C;1991;36.20;e;estimated;;
TT1003V;DE017C;1996;51.30;e;estimated;;
TT1003V;DE017C;2000;56.00;;;;
TT1003V;DE017C;2001;56.10;e;estimated;;
TT1003V;DE017C;2004;50.70;e;estimated;;
TT1003V;DE017C;2005;49.50;e;estimated;;
TT1003V;DE017C;2006;49.50;e;estimated;;
TT1003V;DE017C;2007;49.60;e;estimated;;
TT1003V;DE017C;2008;49.60;e;estimated;;
TT1003V;DE017C;2009;49.60;e;estimated;;
TT1003V;DE017C;2012;54.30;e;estimated;;
TT1003V;DE017C;2016;51.80;e;estimated;;
TT1003V;DE018C;1991;37.60;e;estimated;;
TT1003V;DE018C;1996;56.10;e;estimated;;
TT1003V;DE018C;2000;57.00;;;;
TT1003V;DE018C;2001;57.80;e;estimated;;
TT1003V;DE018C;2004;61.90;e;estimated;;
TT1003V;DE018C;2005;56.40;e;estimated;;
TT1003V;DE018C;2006;56.40;e;estimated;;
TT1003V;DE018C;2007;56.50;e;estimated;;
TT1003V;DE018C;2008;56.50;e;estimated;;
TT1003V;DE018C;2009;56.50;e;estimated;;
TT1003V;DE018C;2012;63.50;e;estimated;;
TT1003V;DE018C;2016;61.60;e;estimated;;
TT1003V;DE019C;1991;56.10;e;estimated;;
TT1003V;DE019C;1996;58.50;e;estimated;;
TT1003V;DE019C;2000;59.00;e;estimated;;
TT1003V;DE019C;2001;61.00;e;estimated;;
TT1003V;DE019C;2004;63.00;e;estimated;;
TT1003V;DE019C;2005;58.10;e;estimated;;
TT1003V;DE019C;2006;58.00;e;estimated;;
TT1003V;DE019C;2007;58.00;e;estimated;;
TT1003V;DE019C;2008;58.00;e;estimated;;
TT1003V;DE019C;2009;58.00;e;estimated;;
TT1003V;DE019C;2012;60.00;e;estimated;;
TT1003V;DE019C;2016;59.40;e;estimated;;
TT1003V;DE020C;2001;70.60;e;estimated;;
TT1003V;DE020C;2004;70.00;e;estimated;;
TT1003V;DE020C;2005;54.90;e;estimated;;
TT1003V;DE020C;2006;54.90;e;estimated;;
TT1003V;DE020C;2007;54.90;e;estimated;;
TT1003V;DE020C;2008;54.90;e;estimated;;
TT1003V;DE020C;2009;54.90;e;estimated;;
TT1003V;DE020C;2012;48.60;e;estimated;;
TT1003V;DE020C;2016;43.70;e;estimated;;
TT1003V;DE021C;1991;68.20;e;estimated;;
TT1003V;DE021C;1996;71.30;e;estimated;;
TT1003V;DE021C;2000;71.00;e;estimated;;
TT1003V;DE021C;2001;71.40;e;estimated;;
TT1003V;DE021C;2004;67.90;e;estimated;;
TT1003V;DE021C;2005;80.30;e;estimated;;
TT1003V;DE021C;2006;80.20;e;estimated;;
TT1003V;DE021C;2007;80.20;e;estimated;;
TT1003V;DE021C;2008;80.20;e;estimated;;
TT1003V;DE021C;2009;80.20;e;estimated;;
TT1003V;DE021C;2012;75.50;e;estimated;;
TT1003V;DE021C;2016;73.90;e;estimated;;
TT1003V;DE022C;2001;71.30;e;estimated;;
TT1003V;DE022C;2004;71.20;e;estimated;;
TT1003V;DE022C;2005;74.40;e;estimated;;
TT1003V;DE022C;2006;74.40;e;estimated;;
TT1003V;DE022C;2007;74.40;e;estimated;;
TT1003V;DE022C;2008;74.40;e;estimated;;
TT1003V;DE022C;2009;74.30;e;estimated;;
TT1003V;DE022C;2012;70.90;e;estimated;;
TT1003V;DE022C;2016;81.40;e;estimated;;
TT1003V;DE023C;1991;56.10;e;estimated;;
TT1003V;DE023C;1996;58.50;e;estimated;;
TT1003V;DE023C;2000;59.00;e;estimated;;
TT1003V;DE023C;2001;55.80;e;estimated;;
TT1003V;DE023C;2004;59.20;e;estimated;;
TT1003V;DE023C;2005;50.50;e;estimated;;
TT1003V;DE023C;2006;50.40;e;estimated;;
TT1003V;DE023C;2007;50.40;e;estimated;;
TT1003V;DE023C;2008;50.40;e;estimated;;
TT1003V;DE023C;2009;50.40;e;estimated;;
TT1003V;DE023C;2012;48.70;e;estimated;;
TT1003V;DE023C;2016;46.70;e;estimated;;
TT1003V;DE024C;1991;77.00;e;estimated;;
TT1003V;DE024C;1996;74.30;e;estimated;;
TT1003V;DE024C;2000;77.00;e;estimated;;
TT1003V;DE024C;2001;76.60;e;estimated;;
TT1003V;DE024C;2004;77.40;e;estimated;;
TT1003V;DE024C;2005;68.20;e;estimated;;
TT1003V;DE024C;2006;68.20;e;estimated;;
TT1003V;DE024C;2007;68.20;e;estimated;;
TT1003V;DE024C;2008;68.20;e;estimated;;
TT1003V;DE024C;2009;68.20;e;estimated;;
TT1003V;DE024C;2012;60.80;e;estimated;;
TT1003V;DE024C;2016;60.50;e;estimated;;
TT1003V;DE025C;1991;65.70;e;estimated;;
TT1003V;DE025C;1996;65.80;e;estimated;;
TT1003V;DE025C;2000;64.00;e;estimated;;
TT1003V;DE025C;2001;60.20;e;estimated;;
TT1003V;DE025C;2004;61.20;e;estimated;;
TT1003V;DE025C;2005;32.50;e;estimated;;
TT1003V;DE025C;2006;32.40;e;estimated;;
TT1003V;DE025C;2007;32.40;e;estimated;;
TT1003V;DE025C;2008;32.40;e;estimated;;
TT1003V;DE025C;2009;32.40;e;estimated;;
TT1003V;DE025C;2012;34.20;e;estimated;;
TT1003V;DE025C;2016;34.90;e;estimated;;
TT1003V;DE026C;1991;72.20;e;estimated;;
TT1003V;DE026C;1996;72.70;e;estimated;;
TT1003V;DE026C;2000;75.00;e;estimated;;
TT1003V;DE026C;2001;74.10;e;estimated;;
TT1003V;DE026C;2004;73.40;e;estimated;;
TT1003V;DE026C;2005;50.50;e;estimated;;
TT1003V;DE026C;2006;50.50;e;estimated;;
TT1003V;DE026C;2007;50.50;e;estimated;;
TT1003V;DE026C;2008;50.50;e;estimated;;
TT1003V;DE026C;2009;50.50;e;estimated;;
TT1003V;DE026C;2012;54.00;e;estimated;;
TT1003V;DE026C;2016;54.80;e;estimated;;
TT1003V;DE027C;1991;38.70;e;estimated;;
TT1003V;DE027C;1996;62.00;e;estimated;;
TT1003V;DE027C;2000;68.00;e;estimated;;
TT1003V;DE027C;2001;66.90;e;estimated;;
TT1003V;DE027C;2004;69.30;e;estimated;;
TT1003V;DE027C;2005;57.60;e;estimated;;
TT1003V;DE027C;2006;57.60;e;estimated;;
TT1003V;DE027C;2007;57.60;e;estimated;;
TT1003V;DE027C;2008;57.60;e;estimated;;
TT1003V;DE027C;2009;57.60;e;estimated;;
TT1003V;DE027C;2012;61.50;e;estimated;;
TT1003V;DE027C;2016;59.50;e;estimated;;
TT1003V;DE028C;1991;41.60;e;estimated;;
TT1003V;DE028C;1996;59.60;e;estimated;;
TT1003V;DE028C;2000;62.00;e;estimated;;
TT1003V;DE028C;2001;60.00;e;estimated;;
TT1003V;DE028C;2004;67.00;e;estimated;;
TT1003V;DE028C;2005;57.00;e;estimated;;
TT1003V;DE028C;2006;57.00;e;estimated;;
TT1003V;DE028C;2007;57.00;e;estimated;;
TT1003V;DE028C;2008;57.00;e;estimated;;
TT1003V;DE028C;2009;57.00;e;estimated;;
TT1003V;DE028C;2012;53.80;e;estimated;;
TT1003V;DE028C;2016;61.90;e;estimated;;
TT1003V;DE029C;1991;35.80;e;estimated;;
TT1003V;DE029C;1996;61.80;e;estimated;;
TT1003V;DE029C;2000;66.00;e;estimated;;
TT1003V;DE029C;2001;64.40;e;estimated;;
TT1003V;DE029C;2004;66.40;e;estimated;;
TT1003V;DE029C;2005;54.60;e;estimated;;
TT1003V;DE029C;2006;54.60;e;estimated;;
TT1003V;DE029C;2007;54.60;e;estimated;;
TT1003V;DE029C;2008;54.60;e;estimated;;
TT1003V;DE029C;2009;54.60;e;estimated;;
TT1003V;DE029C;2012;49.80;e;estimated;;
TT1003V;DE029C;2016;52.30;e;estimated;;
TT1003V;DE030C;1991;41.60;e;estimated;;
TT1003V;DE030C;1996;59.60;e;estimated;;
TT1003V;DE030C;2000;62.00;e;estimated;;
TT1003V;DE030C;2001;60.70;e;estimated;;
TT1003V;DE030C;2004;67.00;e;estimated;;
TT1003V;DE030C;2005;51.90;e;estimated;;
TT1003V;DE030C;2006;51.90;e;estimated;;
TT1003V;DE030C;2007;51.90;e;estimated;;
TT1003V;DE030C;2008;51.90;e;estimated;;
TT1003V;DE030C;2009;51.90;e;estimated;;
TT1003V;DE030C;2012;57.00;e;estimated;;
TT1003V;DE030C;2016;55.50;e;estimated;;
TT1003V;DE031C;1991;46.80;;;;
TT1003V;DE031C;1996;50.20;e;estimated;;
TT1003V;DE031C;2000;54.00;;;;
TT1003V;DE031C;2001;53.80;e;estimated;;
TT1003V;DE031C;2004;55.00;e;estimated;;
TT1003V;DE031C;2005;50.50;e;estimated;;
TT1003V;DE031C;2006;50.50;e;estimated;;
TT1003V;DE031C;2007;50.50;e;estimated;;
TT1003V;DE031C;2008;50.50;e;estimated;;
TT1003V;DE031C;2009;50.50;e;estimated;;
TT1003V;DE031C;2012;54.00;e;estimated;;
TT1003V;DE031C;2016;53.10;e;estimated;;
TT1003V;DE032C;1991;56.50;;;;
TT1003V;DE032C;1996;57.30;e;estimated;;
TT1003V;DE032C;2000;56.00;;;;
TT1003V;DE032C;2001;54.80;e;estimated;;
TT1003V;DE032C;2004;55.60;e;estimated;;
TT1003V;DE032C;2005;47.70;e;estimated;;
TT1003V;DE032C;2006;47.70;e;estimated;;
TT1003V;DE032C;2007;47.60;e;estimated;;
TT1003V;DE032C;2008;47.60;e;estimated;;
TT1003V;DE032C;2009;47.60;e;estimated;;
TT1003V;DE032C;2012;48.70;e;estimated;;
TT1003V;DE032C;2016;49.30;e;estimated;;
TT1003V;DE033C;1991;65.70;e;estimated;;
TT1003V;DE033C;1996;65.30;e;estimated;;
TT1003V;DE033C;2000;66.00;e;estimated;;
TT1003V;DE033C;2001;63.40;e;estimated;;
TT1003V;DE033C;2004;65.80;e;estimated;;
TT1003V;DE033C;2005;46.80;e;estimated;;
TT1003V;DE033C;2006;46.80;e;estimated;;
TT1003V;DE033C;2007;46.70;e;estimated;;
TT1003V;DE033C;2008;46.70;e;estimated;;
TT1003V;DE033C;2009;46.70;e;estimated;;
TT1003V;DE033C;2012;47.20;e;estimated;;
TT1003V;DE033C;2016;44.80;e;estimated;;
TT1003V;DE034C;1991;68.60;e;estimated;;
TT1003V;DE034C;1996;70.90;e;estimated;;
TT1003V;DE034C;2000;74.00;e;estimated;;
TT1003V;DE034C;2001;72.10;e;estimated;;
TT1003V;DE034C;2004;70.20;e;estimated;;
TT1003V;DE034C;2005;65.40;e;estimated;;
TT1003V;DE034C;2006;65.30;e;estimated;;
TT1003V;DE034C;2007;65.30;e;estimated;;
